Fecha;Territorio;Medida;Valor;
26/08/2020;Almería;Hospitalizados;480;
26/08/2020;Almería;Total UCI;72;
26/08/2020;Almería;Fallecidos;69;
26/08/2020;Almería;Curados;1501;
26/08/2020;Cádiz;Confirmados PDIA;2542;
26/08/2020;Cádiz;Aumento;75;
26/08/2020;Cádiz;Confirmados PDIA 14 días;857;
26/08/2020;Cádiz;Confirmados PDIA 7 días;415;
26/08/2020;Cádiz;Total confirmados ;2868;
26/08/2020;Cádiz;Hospitalizados;670;
26/08/2020;Cádiz;Total UCI;88;
26/08/2020;Cádiz;Fallecidos;177;
26/08/2020;Cádiz;Curados;1669;
26/08/2020;Córdoba;Confirmados PDIA;2609;
26/08/2020;Córdoba;Aumento;118;
26/08/2020;Córdoba;Confirmados PDIA 14 días;797;
26/08/2020;Córdoba;Confirmados PDIA 7 días;484;
26/08/2020;Córdoba;Total confirmados ;3012;
26/08/2020;Córdoba;Hospitalizados;605;
26/08/2020;Córdoba;Total UCI;80;
26/08/2020;Córdoba;Fallecidos;118;
26/08/2020;Córdoba;Curados;1797;
26/08/2020;Granada;Confirmados PDIA;3876;
26/08/2020;Granada;Aumento;63;
26/08/2020;Granada;Confirmados PDIA 14 días;698;
26/08/2020;Granada;Confirmados PDIA 7 días;393;
26/08/2020;Granada;Total confirmados ;4681;
26/08/2020;Granada;Hospitalizados;1290;
26/08/2020;Granada;Total UCI;141;
26/08/2020;Granada;Fallecidos;294;
26/08/2020;Granada;Curados;3028;
26/08/2020;Huelva;Confirmados PDIA;618;
26/08/2020;Huelva;Aumento;17;
26/08/2020;Huelva;Confirmados PDIA 14 días;117;
26/08/2020;Huelva;Confirmados PDIA 7 días;63;
26/08/2020;Huelva;Total confirmados ;744;
26/08/2020;Huelva;Hospitalizados;232;
26/08/2020;Huelva;Total UCI;32;
26/08/2020;Huelva;Fallecidos;51;
26/08/2020;Huelva;Curados;504;
26/08/2020;Jaén;Confirmados PDIA;1991;
26/08/2020;Jaén;Aumento;36;
26/08/2020;Jaén;Confirmados PDIA 14 días;315;
26/08/2020;Jaén;Confirmados PDIA 7 días;179;
26/08/2020;Jaén;Total confirmados ;2488;
26/08/2020;Jaén;Hospitalizados;814;
26/08/2020;Jaén;Total UCI;94;
26/08/2020;Jaén;Fallecidos;194;
26/08/2020;Jaén;Curados;1877;
26/08/2020;Málaga;Confirmados PDIA;6359;
26/08/2020;Málaga;Aumento;321;
26/08/2020;Málaga;Confirmados PDIA 14 días;2135;
26/08/2020;Málaga;Confirmados PDIA 7 días;1026;
26/08/2020;Málaga;Total confirmados ;8137;
26/08/2020;Málaga;Hospitalizados;1667;
26/08/2020;Málaga;Total UCI;168;
26/08/2020;Málaga;Fallecidos;295;
26/08/2020;Málaga;Curados;4191;
26/08/2020;Sevilla;Confirmados PDIA;4044;
26/08/2020;Sevilla;Aumento;92;
26/08/2020;Sevilla;Confirmados PDIA 14 días;966;
26/08/2020;Sevilla;Confirmados PDIA 7 días;541;
26/08/2020;Sevilla;Total confirmados ;4718;
26/08/2020;Sevilla;Hospitalizados;1281;
26/08/2020;Sevilla;Total UCI;159;
26/08/2020;Sevilla;Fallecidos;292;
26/08/2020;Sevilla;Curados;2992;
25/08/2020;Andalucía;Confirmados PDIA;25170;
25/08/2020;Andalucía;Aumento;629;
25/08/2020;Andalucía;Confirmados PDIA 14 días;7153;
25/08/2020;Andalucía;Confirmados PDIA 7 días;3631;
25/08/2020;Andalucía;Total confirmados ;30055;
25/08/2020;Andalucía;Hospitalizados;6991;
25/08/2020;Andalucía;Total UCI;832;
25/08/2020;Andalucía;Fallecidos;1486;
25/08/2020;Andalucía;Curados;17514;
25/08/2020;Almería;Confirmados PDIA;3853;
25/08/2020;Almería;Aumento;125;
25/08/2020;Almería;Confirmados PDIA 14 días;1679;
25/08/2020;Almería;Confirmados PDIA 7 días;772;
25/08/2020;Almería;Total confirmados ;4130;
25/08/2020;Almería;Hospitalizados;476;
25/08/2020;Almería;Total UCI;71;
25/08/2020;Almería;Fallecidos;68;
25/08/2020;Almería;Curados;1499;
25/08/2020;Cádiz;Confirmados PDIA;2467;
25/08/2020;Cádiz;Aumento;95;
25/08/2020;Cádiz;Confirmados PDIA 14 días;832;
25/08/2020;Cádiz;Confirmados PDIA 7 días;416;
25/08/2020;Cádiz;Total confirmados ;2793;
25/08/2020;Cádiz;Hospitalizados;661;
25/08/2020;Cádiz;Total UCI;88;
25/08/2020;Cádiz;Fallecidos;177;
25/08/2020;Cádiz;Curados;1669;
25/08/2020;Córdoba;Confirmados PDIA;2491;
25/08/2020;Córdoba;Aumento;93;
25/08/2020;Córdoba;Confirmados PDIA 14 días;712;
25/08/2020;Córdoba;Confirmados PDIA 7 días;420;
25/08/2020;Córdoba;Total confirmados ;2894;
25/08/2020;Córdoba;Hospitalizados;601;
25/08/2020;Córdoba;Total UCI;80;
25/08/2020;Córdoba;Fallecidos;117;
25/08/2020;Córdoba;Curados;1792;
25/08/2020;Granada;Confirmados PDIA;3813;
25/08/2020;Granada;Aumento;50;
25/08/2020;Granada;Confirmados PDIA 14 días;671;
25/08/2020;Granada;Confirmados PDIA 7 días;393;
25/08/2020;Granada;Total confirmados ;4618;
25/08/2020;Granada;Hospitalizados;1285;
25/08/2020;Granada;Total UCI;141;
25/08/2020;Granada;Fallecidos;293;
25/08/2020;Granada;Curados;3028;
25/08/2020;Huelva;Confirmados PDIA;601;
25/08/2020;Huelva;Aumento;6;
25/08/2020;Huelva;Confirmados PDIA 14 días;108;
25/08/2020;Huelva;Confirmados PDIA 7 días;62;
25/08/2020;Huelva;Total confirmados ;727;
25/08/2020;Huelva;Hospitalizados;232;
25/08/2020;Huelva;Total UCI;32;
25/08/2020;Huelva;Fallecidos;51;
25/08/2020;Huelva;Curados;504;
25/08/2020;Jaén;Confirmados PDIA;1955;
25/08/2020;Jaén;Aumento;24;
25/08/2020;Jaén;Confirmados PDIA 14 días;282;
25/08/2020;Jaén;Confirmados PDIA 7 días;162;
25/08/2020;Jaén;Total confirmados ;2452;
25/08/2020;Jaén;Hospitalizados;811;
25/08/2020;Jaén;Total UCI;93;
25/08/2020;Jaén;Fallecidos;194;
25/08/2020;Jaén;Curados;1849;
25/08/2020;Málaga;Confirmados PDIA;6038;
25/08/2020;Málaga;Aumento;144;
25/08/2020;Málaga;Confirmados PDIA 14 días;1946;
25/08/2020;Málaga;Confirmados PDIA 7 días;892;
25/08/2020;Málaga;Total confirmados ;7815;
25/08/2020;Málaga;Hospitalizados;1656;
25/08/2020;Málaga;Total UCI;168;
25/08/2020;Málaga;Fallecidos;294;
25/08/2020;Málaga;Curados;4184;
25/08/2020;Sevilla;Confirmados PDIA;3952;
25/08/2020;Sevilla;Aumento;92;
25/08/2020;Sevilla;Confirmados PDIA 14 días;923;
25/08/2020;Sevilla;Confirmados PDIA 7 días;514;
25/08/2020;Sevilla;Total confirmados ;4626;
25/08/2020;Sevilla;Hospitalizados;1269;
25/08/2020;Sevilla;Total UCI;159;
25/08/2020;Sevilla;Fallecidos;292;
25/08/2020;Sevilla;Curados;2989;
24/08/2020;Andalucía;Confirmados PDIA;24541;
24/08/2020;Andalucía;Aumento;561;
24/08/2020;Andalucía;Confirmados PDIA 14 días;6766;
24/08/2020;Andalucía;Confirmados PDIA 7 días;3495;
24/08/2020;Andalucía;Total confirmados ;29425;
24/08/2020;Andalucía;Hospitalizados;6923;
24/08/2020;Andalucía;Total UCI;827;
24/08/2020;Andalucía;Fallecidos;1481;
24/08/2020;Andalucía;Curados;17411;
24/08/2020;Almería;Confirmados PDIA;3728;
24/08/2020;Almería;Aumento;172;
24/08/2020;Almería;Confirmados PDIA 14 días;1618;
24/08/2020;Almería;Confirmados PDIA 7 días;772;
24/08/2020;Almería;Total confirmados ;4004;
24/08/2020;Almería;Hospitalizados;453;
24/08/2020;Almería;Total UCI;68;
24/08/2020;Almería;Fallecidos;66;
24/08/2020;Almería;Curados;1481;
24/08/2020;Cádiz;Confirmados PDIA;2372;
24/08/2020;Cádiz;Aumento;55;
24/08/2020;Cádiz;Confirmados PDIA 14 días;765;
24/08/2020;Cádiz;Confirmados PDIA 7 días;369;
24/08/2020;Cádiz;Total confirmados ;2698;
24/08/2020;Cádiz;Hospitalizados;660;
24/08/2020;Cádiz;Total UCI;88;
24/08/2020;Cádiz;Fallecidos;177;
24/08/2020;Cádiz;Curados;1625;
24/08/2020;Córdoba;Confirmados PDIA;2398;
24/08/2020;Córdoba;Aumento;66;
24/08/2020;Córdoba;Confirmados PDIA 14 días;646;
24/08/2020;Córdoba;Confirmados PDIA 7 días;370;
24/08/2020;Córdoba;Total confirmados ;2801;
24/08/2020;Córdoba;Hospitalizados;596;
24/08/2020;Córdoba;Total UCI;80;
24/08/2020;Córdoba;Fallecidos;118;
24/08/2020;Córdoba;Curados;1786;
24/08/2020;Granada;Confirmados PDIA;3763;
24/08/2020;Granada;Aumento;71;
24/08/2020;Granada;Confirmados PDIA 14 días;636;
24/08/2020;Granada;Confirmados PDIA 7 días;378;
24/08/2020;Granada;Total confirmados ;4568;
24/08/2020;Granada;Hospitalizados;1283;
24/08/2020;Granada;Total UCI;140;
24/08/2020;Granada;Fallecidos;293;
24/08/2020;Granada;Curados;3028;
24/08/2020;Huelva;Confirmados PDIA;595;
24/08/2020;Huelva;Aumento;5;
24/08/2020;Huelva;Confirmados PDIA 14 días;103;
24/08/2020;Huelva;Confirmados PDIA 7 días;59;
24/08/2020;Huelva;Total confirmados ;721;
24/08/2020;Huelva;Hospitalizados;232;
24/08/2020;Huelva;Total UCI;32;
24/08/2020;Huelva;Fallecidos;51;
24/08/2020;Huelva;Curados;499;
24/08/2020;Jaén;Confirmados PDIA;1931;
24/08/2020;Jaén;Aumento;22;
24/08/2020;Jaén;Confirmados PDIA 14 días;270;
24/08/2020;Jaén;Confirmados PDIA 7 días;153;
24/08/2020;Jaén;Total confirmados ;2428;
24/08/2020;Jaén;Hospitalizados;804;
24/08/2020;Jaén;Total UCI;93;
24/08/2020;Jaén;Fallecidos;192;
24/08/2020;Jaén;Curados;1846;
24/08/2020;Málaga;Confirmados PDIA;5894;
24/08/2020;Málaga;Aumento;129;
24/08/2020;Málaga;Confirmados PDIA 14 días;1877;
24/08/2020;Málaga;Confirmados PDIA 7 días;928;
24/08/2020;Málaga;Total confirmados ;7671;
24/08/2020;Málaga;Hospitalizados;1637;
24/08/2020;Málaga;Total UCI;167;
24/08/2020;Málaga;Fallecidos;293;
24/08/2020;Málaga;Curados;4160;
24/08/2020;Sevilla;Confirmados PDIA;3860;
24/08/2020;Sevilla;Aumento;41;
24/08/2020;Sevilla;Confirmados PDIA 14 días;851;
24/08/2020;Sevilla;Confirmados PDIA 7 días;466;
24/08/2020;Sevilla;Total confirmados ;4534;
24/08/2020;Sevilla;Hospitalizados;1258;
24/08/2020;Sevilla;Total UCI;159;
24/08/2020;Sevilla;Fallecidos;291;
24/08/2020;Sevilla;Curados;2986;
23/08/2020;Andalucía;Confirmados PDIA;23980;
23/08/2020;Andalucía;Aumento;593;
23/08/2020;Andalucía;Confirmados PDIA 14 días;6443;
23/08/2020;Andalucía;Confirmados PDIA 7 días;3302;
23/08/2020;Andalucía;Total confirmados ;28864;
23/08/2020;Andalucía;Hospitalizados;6910;
23/08/2020;Andalucía;Total UCI;827;
23/08/2020;Andalucía;Fallecidos;1479;
23/08/2020;Andalucía;Curados;17389;
23/08/2020;Almería;Confirmados PDIA;3556;
23/08/2020;Almería;Aumento;115;
23/08/2020;Almería;Confirmados PDIA 14 días;1498;
23/08/2020;Almería;Confirmados PDIA 7 días;669;
23/08/2020;Almería;Total confirmados ;3832;
23/08/2020;Almería;Hospitalizados;452;
23/08/2020;Almería;Total UCI;68;
23/08/2020;Almería;Fallecidos;65;
23/08/2020;Almería;Curados;1481;
23/08/2020;Cádiz;Confirmados PDIA;2317;
23/08/2020;Cádiz;Aumento;43;
23/08/2020;Cádiz;Confirmados PDIA 14 días;741;
23/08/2020;Cádiz;Confirmados PDIA 7 días;373;
23/08/2020;Cádiz;Total confirmados ;2643;
23/08/2020;Cádiz;Hospitalizados;658;
23/08/2020;Cádiz;Total UCI;88;
23/08/2020;Cádiz;Fallecidos;176;
23/08/2020;Cádiz;Curados;1625;
23/08/2020;Córdoba;Confirmados PDIA;2332;
23/08/2020;Córdoba;Aumento;72;
23/08/2020;Córdoba;Confirmados PDIA 14 días;608;
23/08/2020;Córdoba;Confirmados PDIA 7 días;357;
23/08/2020;Córdoba;Total confirmados ;2735;
23/08/2020;Córdoba;Hospitalizados;594;
23/08/2020;Córdoba;Total UCI;80;
23/08/2020;Córdoba;Fallecidos;117;
23/08/2020;Córdoba;Curados;1786;
23/08/2020;Granada;Confirmados PDIA;3692;
23/08/2020;Granada;Aumento;81;
23/08/2020;Granada;Confirmados PDIA 14 días;593;
23/08/2020;Granada;Confirmados PDIA 7 días;332;
23/08/2020;Granada;Total confirmados ;4497;
23/08/2020;Granada;Hospitalizados;1281;
23/08/2020;Granada;Total UCI;140;
23/08/2020;Granada;Fallecidos;293;
23/08/2020;Granada;Curados;3028;
23/08/2020;Huelva;Confirmados PDIA;590;
23/08/2020;Huelva;Aumento;9;
23/08/2020;Huelva;Confirmados PDIA 14 días;98;
23/08/2020;Huelva;Confirmados PDIA 7 días;55;
23/08/2020;Huelva;Total confirmados ;716;
23/08/2020;Huelva;Hospitalizados;232;
23/08/2020;Huelva;Total UCI;32;
23/08/2020;Huelva;Fallecidos;51;
23/08/2020;Huelva;Curados;499;
23/08/2020;Jaén;Confirmados PDIA;1909;
23/08/2020;Jaén;Aumento;18;
23/08/2020;Jaén;Confirmados PDIA 14 días;251;
23/08/2020;Jaén;Confirmados PDIA 7 días;150;
23/08/2020;Jaén;Total confirmados ;2406;
23/08/2020;Jaén;Hospitalizados;804;
23/08/2020;Jaén;Total UCI;93;
23/08/2020;Jaén;Fallecidos;193;
23/08/2020;Jaén;Curados;1846;
23/08/2020;Málaga;Confirmados PDIA;5765;
23/08/2020;Málaga;Aumento;173;
23/08/2020;Málaga;Confirmados PDIA 14 días;1820;
23/08/2020;Málaga;Confirmados PDIA 7 días;907;
23/08/2020;Málaga;Total confirmados ;7542;
23/08/2020;Málaga;Hospitalizados;1632;
23/08/2020;Málaga;Total UCI;167;
23/08/2020;Málaga;Fallecidos;293;
23/08/2020;Málaga;Curados;4159;
23/08/2020;Sevilla;Confirmados PDIA;3819;
23/08/2020;Sevilla;Aumento;82;
23/08/2020;Sevilla;Confirmados PDIA 14 días;834;
23/08/2020;Sevilla;Confirmados PDIA 7 días;459;
23/08/2020;Sevilla;Total confirmados ;4493;
23/08/2020;Sevilla;Hospitalizados;1257;
23/08/2020;Sevilla;Total UCI;159;
23/08/2020;Sevilla;Fallecidos;291;
23/08/2020;Sevilla;Curados;2965;
22/08/2020;Andalucía;Confirmados PDIA;23387;
22/08/2020;Andalucía;Aumento;647;
22/08/2020;Andalucía;Confirmados PDIA 14 días;6178;
22/08/2020;Andalucía;Confirmados PDIA 7 días;3284;
22/08/2020;Andalucía;Total confirmados ;28271;
22/08/2020;Andalucía;Hospitalizados;6898;
22/08/2020;Andalucía;Total UCI;827;
22/08/2020;Andalucía;Fallecidos;1477;
22/08/2020;Andalucía;Curados;17383;
22/08/2020;Almería;Confirmados PDIA;3441;
22/08/2020;Almería;Aumento;164;
22/08/2020;Almería;Confirmados PDIA 14 días;1501;
22/08/2020;Almería;Confirmados PDIA 7 días;703;
22/08/2020;Almería;Total confirmados ;3717;
22/08/2020;Almería;Hospitalizados;452;
22/08/2020;Almería;Total UCI;68;
22/08/2020;Almería;Fallecidos;64;
22/08/2020;Almería;Curados;1481;
22/08/2020;Cádiz;Confirmados PDIA;2274;
22/08/2020;Cádiz;Aumento;61;
22/08/2020;Cádiz;Confirmados PDIA 14 días;727;
22/08/2020;Cádiz;Confirmados PDIA 7 días;415;
22/08/2020;Cádiz;Total confirmados ;2600;
22/08/2020;Cádiz;Hospitalizados;657;
22/08/2020;Cádiz;Total UCI;88;
22/08/2020;Cádiz;Fallecidos;176;
22/08/2020;Cádiz;Curados;1625;
22/08/2020;Córdoba;Confirmados PDIA;2260;
22/08/2020;Córdoba;Aumento;57;
22/08/2020;Córdoba;Confirmados PDIA 14 días;546;
22/08/2020;Córdoba;Confirmados PDIA 7 días;348;
22/08/2020;Córdoba;Total confirmados ;2663;
22/08/2020;Córdoba;Hospitalizados;593;
22/08/2020;Córdoba;Total UCI;80;
22/08/2020;Córdoba;Fallecidos;117;
22/08/2020;Córdoba;Curados;1786;
22/08/2020;Granada;Confirmados PDIA;3611;
22/08/2020;Granada;Aumento;59;
22/08/2020;Granada;Confirmados PDIA 14 días;527;
22/08/2020;Granada;Confirmados PDIA 7 días;300;
22/08/2020;Granada;Total confirmados ;4416;
22/08/2020;Granada;Hospitalizados;1280;
22/08/2020;Granada;Total UCI;140;
22/08/2020;Granada;Fallecidos;293;
22/08/2020;Granada;Curados;3028;
22/08/2020;Huelva;Confirmados PDIA;581;
22/08/2020;Huelva;Aumento;13;
22/08/2020;Huelva;Confirmados PDIA 14 días;99;
22/08/2020;Huelva;Confirmados PDIA 7 días;49;
22/08/2020;Huelva;Total confirmados ;707;
22/08/2020;Huelva;Hospitalizados;232;
22/08/2020;Huelva;Total UCI;32;
22/08/2020;Huelva;Fallecidos;51;
22/08/2020;Huelva;Curados;499;
22/08/2020;Jaén;Confirmados PDIA;1891;
22/08/2020;Jaén;Aumento;31;
22/08/2020;Jaén;Confirmados PDIA 14 días;256;
22/08/2020;Jaén;Confirmados PDIA 7 días;150;
22/08/2020;Jaén;Total confirmados ;2388;
22/08/2020;Jaén;Hospitalizados;804;
22/08/2020;Jaén;Total UCI;93;
22/08/2020;Jaén;Fallecidos;192;
22/08/2020;Jaén;Curados;1846;
22/08/2020;Málaga;Confirmados PDIA;5592;
22/08/2020;Málaga;Aumento;171;
22/08/2020;Málaga;Confirmados PDIA 14 días;1723;
22/08/2020;Málaga;Confirmados PDIA 7 días;866;
22/08/2020;Málaga;Total confirmados ;7369;
22/08/2020;Málaga;Hospitalizados;1625;
22/08/2020;Málaga;Total UCI;167;
22/08/2020;Málaga;Fallecidos;293;
22/08/2020;Málaga;Curados;4153;
22/08/2020;Sevilla;Confirmados PDIA;3737;
22/08/2020;Sevilla;Aumento;91;
22/08/2020;Sevilla;Confirmados PDIA 14 días;799;
22/08/2020;Sevilla;Confirmados PDIA 7 días;453;
22/08/2020;Sevilla;Total confirmados ;4411;
22/08/2020;Sevilla;Hospitalizados;1255;
22/08/2020;Sevilla;Total UCI;159;
22/08/2020;Sevilla;Fallecidos;291;
22/08/2020;Sevilla;Curados;2965;
21/08/2020;Andalucía;Confirmados PDIA;22740;
21/08/2020;Andalucía;Aumento;707;
21/08/2020;Andalucía;Confirmados PDIA 14 días;5885;
21/08/2020;Andalucía;Confirmados PDIA 7 días;3288;
21/08/2020;Andalucía;Total confirmados ;27623;
21/08/2020;Andalucía;Hospitalizados;6867;
21/08/2020;Andalucía;Total UCI;821;
21/08/2020;Andalucía;Fallecidos;1475;
21/08/2020;Andalucía;Curados;17242;
21/08/2020;Almería;Confirmados PDIA;3277;
21/08/2020;Almería;Aumento;123;
21/08/2020;Almería;Confirmados PDIA 14 días;1449;
21/08/2020;Almería;Confirmados PDIA 7 días;693;
21/08/2020;Almería;Total confirmados ;3552;
21/08/2020;Almería;Hospitalizados;446;
21/08/2020;Almería;Total UCI;64;
21/08/2020;Almería;Fallecidos;64;
21/08/2020;Almería;Curados;1477;
21/08/2020;Cádiz;Confirmados PDIA;2213;
21/08/2020;Cádiz;Aumento;66;
21/08/2020;Cádiz;Confirmados PDIA 14 días;696;
21/08/2020;Cádiz;Confirmados PDIA 7 días;429;
21/08/2020;Cádiz;Total confirmados ;2539;
21/08/2020;Cádiz;Hospitalizados;653;
21/08/2020;Cádiz;Total UCI;87;
21/08/2020;Cádiz;Fallecidos;175;
21/08/2020;Cádiz;Curados;1514;
21/08/2020;Córdoba;Confirmados PDIA;2203;
21/08/2020;Córdoba;Aumento;79;
21/08/2020;Córdoba;Confirmados PDIA 14 días;512;
21/08/2020;Córdoba;Confirmados PDIA 7 días;356;
21/08/2020;Córdoba;Total confirmados ;2606;
21/08/2020;Córdoba;Hospitalizados;592;
21/08/2020;Córdoba;Total UCI;80;
21/08/2020;Córdoba;Fallecidos;117;
21/08/2020;Córdoba;Curados;1776;
21/08/2020;Granada;Confirmados PDIA;3552;
21/08/2020;Granada;Aumento;64;
21/08/2020;Granada;Confirmados PDIA 14 días;502;
21/08/2020;Granada;Confirmados PDIA 7 días;284;
21/08/2020;Granada;Total confirmados ;4357;
21/08/2020;Granada;Hospitalizados;1278;
21/08/2020;Granada;Total UCI;140;
21/08/2020;Granada;Fallecidos;292;
21/08/2020;Granada;Curados;3028;
21/08/2020;Huelva;Confirmados PDIA;568;
21/08/2020;Huelva;Aumento;20;
21/08/2020;Huelva;Confirmados PDIA 14 días;89;
21/08/2020;Huelva;Confirmados PDIA 7 días;43;
21/08/2020;Huelva;Total confirmados ;694;
21/08/2020;Huelva;Hospitalizados;231;
21/08/2020;Huelva;Total UCI;32;
21/08/2020;Huelva;Fallecidos;51;
21/08/2020;Huelva;Curados;499;
21/08/2020;Jaén;Confirmados PDIA;1860;
21/08/2020;Jaén;Aumento;39;
21/08/2020;Jaén;Confirmados PDIA 14 días;257;
21/08/2020;Jaén;Confirmados PDIA 7 días;130;
21/08/2020;Jaén;Total confirmados ;2357;
21/08/2020;Jaén;Hospitalizados;802;
21/08/2020;Jaén;Total UCI;93;
21/08/2020;Jaén;Fallecidos;192;
21/08/2020;Jaén;Curados;1835;
21/08/2020;Málaga;Confirmados PDIA;5421;
21/08/2020;Málaga;Aumento;219;
21/08/2020;Málaga;Confirmados PDIA 14 días;1640;
21/08/2020;Málaga;Confirmados PDIA 7 días;893;
21/08/2020;Málaga;Total confirmados ;7198;
21/08/2020;Málaga;Hospitalizados;1612;
21/08/2020;Málaga;Total UCI;166;
21/08/2020;Málaga;Fallecidos;293;
21/08/2020;Málaga;Curados;4149;
21/08/2020;Sevilla;Confirmados PDIA;3646;
21/08/2020;Sevilla;Aumento;97;
21/08/2020;Sevilla;Confirmados PDIA 14 días;740;
21/08/2020;Sevilla;Confirmados PDIA 7 días;460;
21/08/2020;Sevilla;Total confirmados ;4320;
21/08/2020;Sevilla;Hospitalizados;1253;
21/08/2020;Sevilla;Total UCI;159;
21/08/2020;Sevilla;Fallecidos;291;
21/08/2020;Sevilla;Curados;2964;
20/08/2020;Andalucía;Confirmados PDIA;22033;
20/08/2020;Andalucía;Aumento;586;
20/08/2020;Andalucía;Confirmados PDIA 14 días;5499;
20/08/2020;Andalucía;Confirmados PDIA 7 días;3140;
20/08/2020;Andalucía;Total confirmados ;26917;
20/08/2020;Andalucía;Hospitalizados;6830;
20/08/2020;Andalucía;Total UCI;819;
20/08/2020;Andalucía;Fallecidos;1470;
20/08/2020;Andalucía;Curados;17198;
20/08/2020;Almería;Confirmados PDIA;3154;
20/08/2020;Almería;Aumento;97;
20/08/2020;Almería;Confirmados PDIA 14 días;1422;
20/08/2020;Almería;Confirmados PDIA 7 días;725;
20/08/2020;Almería;Total confirmados ;3429;
20/08/2020;Almería;Hospitalizados;432;
20/08/2020;Almería;Total UCI;64;
20/08/2020;Almería;Fallecidos;64;
20/08/2020;Almería;Curados;1474;
20/08/2020;Cádiz;Confirmados PDIA;2147;
20/08/2020;Cádiz;Aumento;84;
20/08/2020;Cádiz;Confirmados PDIA 14 días;657;
20/08/2020;Cádiz;Confirmados PDIA 7 días;416;
20/08/2020;Cádiz;Total confirmados ;2473;
20/08/2020;Cádiz;Hospitalizados;651;
20/08/2020;Cádiz;Total UCI;87;
20/08/2020;Cádiz;Fallecidos;175;
20/08/2020;Cádiz;Curados;1511;
20/08/2020;Córdoba;Confirmados PDIA;2124;
20/08/2020;Córdoba;Aumento;75;
20/08/2020;Córdoba;Confirmados PDIA 14 días;463;
20/08/2020;Córdoba;Confirmados PDIA 7 días;304;
20/08/2020;Córdoba;Total confirmados ;2527;
20/08/2020;Córdoba;Hospitalizados;588;
20/08/2020;Córdoba;Total UCI;78;
20/08/2020;Córdoba;Fallecidos;117;
20/08/2020;Córdoba;Curados;1773;
20/08/2020;Granada;Confirmados PDIA;3488;
20/08/2020;Granada;Aumento;60;
20/08/2020;Granada;Confirmados PDIA 14 días;459;
20/08/2020;Granada;Confirmados PDIA 7 días;268;
20/08/2020;Granada;Total confirmados ;4293;
20/08/2020;Granada;Hospitalizados;1275;
20/08/2020;Granada;Total UCI;140;
20/08/2020;Granada;Fallecidos;291;
20/08/2020;Granada;Curados;3019;
20/08/2020;Huelva;Confirmados PDIA;548;
20/08/2020;Huelva;Aumento;3;
20/08/2020;Huelva;Confirmados PDIA 14 días;77;
20/08/2020;Huelva;Confirmados PDIA 7 días;33;
20/08/2020;Huelva;Total confirmados ;674;
20/08/2020;Huelva;Hospitalizados;231;
20/08/2020;Huelva;Total UCI;32;
20/08/2020;Huelva;Fallecidos;50;
20/08/2020;Huelva;Curados;498;
20/08/2020;Jaén;Confirmados PDIA;1821;
20/08/2020;Jaén;Aumento;19;
20/08/2020;Jaén;Confirmados PDIA 14 días;240;
20/08/2020;Jaén;Confirmados PDIA 7 días;119;
20/08/2020;Jaén;Total confirmados ;2319;
20/08/2020;Jaén;Hospitalizados;800;
20/08/2020;Jaén;Total UCI;93;
20/08/2020;Jaén;Fallecidos;192;
20/08/2020;Jaén;Curados;1834;
20/08/2020;Málaga;Confirmados PDIA;5202;
20/08/2020;Málaga;Aumento;143;
20/08/2020;Málaga;Confirmados PDIA 14 días;1511;
20/08/2020;Málaga;Confirmados PDIA 7 días;853;
20/08/2020;Málaga;Total confirmados ;6979;
20/08/2020;Málaga;Hospitalizados;1601;
20/08/2020;Málaga;Total UCI;166;
20/08/2020;Málaga;Fallecidos;290;
20/08/2020;Málaga;Curados;4126;
20/08/2020;Sevilla;Confirmados PDIA;3549;
20/08/2020;Sevilla;Aumento;105;
20/08/2020;Sevilla;Confirmados PDIA 14 días;670;
20/08/2020;Sevilla;Confirmados PDIA 7 días;422;
20/08/2020;Sevilla;Total confirmados ;4223;
20/08/2020;Sevilla;Hospitalizados;1252;
20/08/2020;Sevilla;Total UCI;159;
