"date","province","ccaa","pruebas_pcr_realizadas","new_cases","PCR","TestAc","activos","hospitalized","hospitalized_accumulated","hospitalized_new","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
"2020-10-02","Euskadi","País Vasco","8579","","442","","","233","","39","56","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63566-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","8 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-03","Euskadi","País Vasco","8227","","318","","","243","","26","56","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63569-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","8 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-04","Euskadi","País Vasco","5366","","272","","","245","","14","59","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63586-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","4 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-05","Euskadi","País Vasco","7424","","336","","","240","","33","56","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63620-datos-actualizados-covid-euskadi","4 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-06","Euskadi","País Vasco","10022","","428","","","238","","31","51","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63651-datos-actualizados-covid-euskadi","6 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-07","Euskadi","País Vasco","10314","","454","","","238","","29","48","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63700-datos-actualizados-covid-euskadi","9 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-08","Euskadi","País Vasco","9502","","458","","","237","","37","52","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63713-datos-actualizados-covid-euskadi","7 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-09","Euskadi","País Vasco","10261","","584","","","236","","40","45","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63744-datos-actualizados-covid-euskadi","1 caso en personas con residencia fuera de Euskadi para ese día"
"2020-10-10","Euskadi","País Vasco","9922","","564","","","238","","16","47","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63746-datos-actualizados-covid-euskadi","2 caso en personas con residencia fuera de Euskadi para ese día"
"2020-10-11","Euskadi","País Vasco","6872","","364","","","255","","22","47","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63749-datos-actualizados-covid-euskadi",""
"2020-10-12","Euskadi","País Vasco","6763","","529","","","260","","16","52","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63769-datos-actualizados-covid-euskadi","6 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-13","Euskadi","País Vasco","7466","","410","","","263","","33","50","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63808-datos-actualizados-covid-euskadi","6 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-14","Euskadi","País Vasco","10890","","679","","","273","","35","51","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63831-datos-actualizados-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/15_octubre_Boletin.pdf","8 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-15","Euskadi","País Vasco","11263","","828","","","264","","40","50","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63865-datos-actualizados-covid-euskadi","8 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-16","Euskadi","País Vasco","10867","","841","","","271","","58","51","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63899-datos-actualizados-covid-euskadi","8 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-17","Euskadi","País Vasco","12122","","743","","","285","","36","56","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63930-datos-actualizados-covid-euskadi","3 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-18","Euskadi","País Vasco","7838","","657","","","300","","33","55","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63912-datos-actualizados-covid-euskadi","10 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-19","Euskadi","País Vasco","8952","","625","","","312","","45","59","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/63978-datos-actualizados-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/20_octubre_Boletin.pdf","1 caso en personas con residencia fuera de Euskadi para ese día"
"2020-10-20","Euskadi","País Vasco","10817","","819","","","328","","53","59","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64004-datos-actualizados-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","15 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-21","Euskadi","País Vasco","13470","","1033","","","339","","51","62","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64022-datos-actualizados-covid-euskadi","11 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-22","Euskadi","País Vasco","14144","1207","","","","339","","57","69","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64079-datos-actualizados-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/23_octubre_Boletin.pdf","Indica ""pruebas diagnósticas"" no PCR. 11 casos en personas con residencia fuera de Euskadi para ese día"
"2020-10-23","Euskadi","País Vasco","13895","1212","","","","335","","61","71","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64106-datos-actualizados-covid-euskadi","Indica ""suma de PCR y de antígenos"". 4 casos de otras comunidades autónomas"
"2020-10-24","Euskadi","País Vasco","11088","1012","","","","351","","36","74","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64107-datos-actualizados-covid-euskadi","Indica ""suma de PCR y de antígenos"". 11 casos de otras comunidades autónomas"
"2020-10-25","Euskadi","País Vasco","10580","940","","","","392","","52","76","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64128-actualizacion-datos-covid-euskadi","Indica ""test diagnósitcos"". 15 casos de otras comunidades autónomas"
"2020-10-26","Euskadi","País Vasco","11935","978","","","","405","","71","74","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64161-actualizacion-datos-covid-euskadi","Indica ""test diagnósitcos"". 22 casos de otras comunidades autónomas"
"2020-10-27","Euskadi","País Vasco","15509","1164","","","","405","","73","75","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64194-actualizacion-datos-covid-euskadi;https://opendata.euskadi.eus/contenidos/ds_informes_estudios/covid_19_2020/opendata/situacion-epidemiologica.xlsx","Indica ""test diagnósitcos"". 10 casos de otras comunidades autónomas"
"2020-10-28","Euskadi","País Vasco","17159","1226","","","","386","","57","79","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64219-actualizacion-datos-covid-euskadi","Indica ""test diagnósitcos"". 13 casos de otras comunidades autónomas"
"2020-10-29","Euskadi","País Vasco","16237","1325","","","","395","","63","84","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64252-actualizacion-datos-covid-euskadi","Indica ""test diagnósitcos"". 10 casos de otras comunidades autónomas"
"2020-10-30","Euskadi","País Vasco","16847","1502","","","","412","","81","92","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64288-datos-actualizados-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/02_noviembre_Boletin.pdf","Indica ""test diagnósitcos"". 15 casos de otras comunidades autónomas"
"2020-10-31","Euskadi","País Vasco","12061","1151","","","","436","","47","97","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64293-datos-actualizados-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/02_noviembre_Boletin.pdf","Indica ""test diagnósitcos"". 16 casos de otras comunidades autónomas"
"2020-11-01","Euskadi","País Vasco","12452","972","","","","469","","43","104","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64300-actualizacion-datos-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/02_noviembre_Boletin.pdf","Indica ""test diagnósitcos"". 16 casos de otras comunidades autónomas"
"2020-11-02","Euskadi","País Vasco","11886","1120","","","","460","","73","106","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64375-actualizacion-datos-covid-euskadi","Indica ""test diagnósitcos"". 11 casos de otras comunidades autónomas"
"2020-11-03","Euskadi","País Vasco","15611","1425","","","","452","","76","107","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64423-actualizacion-datos-covid-euskad","Indica ""test diagnósitcos"". 9 casos con residencia fuera de Euskadi o residencia desconocida."
"2020-11-04","Euskadi","País Vasco","14668","1461","","","","462","","76","111","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64453-actualizacion-datos-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/05_noviembre_Boletin.pdf","Indica ""test diagnósitcos"". 9 casos con residencia fuera de Euskadi o residencia desconocida."
"2020-11-05","Euskadi","País Vasco","16690","1547","","","","463","","74","111","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64502-actualizacion-datos-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/06_noviembre_Boletin.pdf","Indica ""test diagnósitcos"". 19 casos con residencia fuera de Euskadi o residencia desconocida."
"2020-11-06","Euskadi","País Vasco","12618","1445","","","","457","","84","119","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64534-gotzone-sagardui-los-nuevos-datos-corroboran-decision-del-gobierno-vasco-aumentar-las-medidas-para-limitar-movilidad;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/09_noviembre_Boletin.pdf","Indica ""test diagnósitcos"". 8 casos con residencia fuera de Euskadi"
"2020-11-07","Euskadi","País Vasco","12024","1245","","","","498","","74","122","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64538-datos-actualizados-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/09_noviembre_Boletin.pdf","Indica ""pruebas diagnósticas"". 8 casos de otras comunidades autónomas"
"2020-11-08","Euskadi","País Vasco","12037","1178","","","","508","","37","130","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64562-actualizacion-datos-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/09_noviembre_Boletin.pdf","Indica ""test diagnósitcos"". 20 casos con residencia fuera de Euskadi"
"2020-11-09","Euskadi","País Vasco","14039","1310","","","","518","","91","135","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64608-actualizacion-datos-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/10_noviembre_Boletin.pdf","Indica ""test diagnósitcos"". 17 casos con residencia fuera de Euskadi"
"2020-11-10","Euskadi","País Vasco","17890","1401","","","","506","","90","133","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64645-actualizacion-datos-covid-euskadi","Indica ""test diagnósitcos"". 14 casos con residencia fuera de Euskadi"
"2020-11-11","Euskadi","País Vasco","16338","1409","","","","496","","73","132","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64679-actualizacion-datos-covid-euskadi","Indica ""test diagnósitcos"". 19casos con residencia fuera de Euskadi"
"2020-11-12","Euskadi","País Vasco","17061","1420","","","","500","","60","134","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64679-actualizacion-datos-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/13_noviembre_Boletin.pdf","Indica ""test diagnósitcos"". 11 casos con residencia fuera de Euskadi"
"2020-11-13","Euskadi","País Vasco","15202","1243","","","","483","","87","146","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64742-datos-actualizados-covid-euskadi","Indica ""pruebas diagnósticas (suma de PCR y de antígenos) 11 . 5 casos de de otras comunidades autónomas."
"2020-11-14","Euskadi","País Vasco","13077","1009","","","","495","","50","146","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64752-datos-actualizados-covid-euskadi","Indica ""pruebas diagnósticas (suma de PCR y de antígenos). 9 casos de de otras comunidades autónomas."
"2020-11-15","Euskadi","País Vasco","10309","801","","","","516","","44","145","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64765-actualizacion-datos-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/16_noviembre_Boletin.pdf","Indica ""test diagnósitcos"". 14 casos con residencia fuera de Euskadi"
"2020-11-16","Euskadi","País Vasco","10631","941","","","","483","","51","141","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64828-actualizacion-datos-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/23_octubre_Boletin.pdf","Indica ""test diagnósitcos"". 9 casos con residencia fuera de Euskadi"
"2020-11-17","Euskadi","País Vasco","14929","1050","","","","485","","79","137","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64859-actualizacion-datos-covid-euskadi","Indica ""test diagnósitcos"". 10 casos con residencia fuera de Euskadi"
"2020-11-18","Euskadi","País Vasco","14886","1069","","","","477","","56","133","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64891-actualizacion-datos-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/19_noviembre_Boletin.pdf","Indica ""test diagnósitcos"". 23 casos con residencia fuera de Euskadi"
"2020-11-19","Euskadi","País Vasco","14391","935","","","","475","","62","135","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64940-actualizacion-datos-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/20_noviembre_Boletin.pdf","Indica ""test diagnósitcos"". 7 casos con residencia fuera de Euskadi"
"2020-11-20","Euskadi","País Vasco","13164","867","","","","442","","48","139","","","","","Irekia","https://www.irekia.euskadi.eus/es/news/64983-datos-actualizados-covid-euskadi;https://www.euskadi.eus/contenidos/informacion/boletin_coronavirus/es_def/adjuntos/23_noviembre_Boletin.pdf","Indica ""pruebas diagnósticas (suma de PCR y de antígenos). 9 casos de de otras comunidades autónomas."
