"","Fecha","Isla","Provincia","Hospital","Hispitalizados","UCI - Críticas con respirador","UCI - Críticas sin respirador"
"4476","03/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",41,8,0
"4477","03/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"4478","03/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"4479","03/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",2,0,0
"4480","03/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",2,0,0
"4481","03/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",0,0,0
"4482","03/10/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"4483","04/10/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"4484","04/10/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",8,2,0
"4485","04/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",36,19,0
"4486","04/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",89,13,0
"4487","04/10/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"4488","04/10/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",1,0,0
"4489","04/10/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"4490","04/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",0,0,0
"4491","04/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"4492","04/10/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",3,0,0
"4493","04/10/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",1,0,0
"4494","04/10/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",0,0,0
"4495","04/10/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",4,2,0
"4496","04/10/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"4497","04/10/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"4498","04/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",40,12,0
"4499","04/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",40,8,0
"4500","04/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"4501","04/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"4502","04/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",2,0,0
"4503","04/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",3,0,0
"4504","04/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",1,0,0
"4505","04/10/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"4506","05/10/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"4507","05/10/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",8,2,0
"4508","05/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",36,19,0
"4509","05/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",88,14,0
"4510","05/10/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"4511","05/10/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",1,0,0
"4512","05/10/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"4513","05/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",0,0,0
"4514","05/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"4515","05/10/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",3,0,0
"4516","05/10/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",1,0,0
"4517","05/10/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",1,0,0
"4518","05/10/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",3,2,0
"4519","05/10/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"4520","05/10/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",1,0,0
"4521","05/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",40,14,0
"4522","05/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",43,9,0
"4523","05/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"4524","05/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"4525","05/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"4526","05/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",2,0,0
"4527","05/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",1,0,0
"4528","05/10/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"4529","06/10/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"4530","06/10/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",3,2,0
"4531","06/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",29,19,0
"4532","06/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",80,16,0
"4533","06/10/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"4534","06/10/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"4535","06/10/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"4536","06/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",0,0,0
"4537","06/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,1,0
"4538","06/10/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",3,0,0
"4539","06/10/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",1,0,0
"4540","06/10/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",1,0,0
"4541","06/10/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",3,2,0
"4542","06/10/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"4543","06/10/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",1,0,0
"4544","06/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",36,16,0
"4545","06/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",47,9,0
"4546","06/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"4547","06/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"4548","06/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"4549","06/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",2,0,0
"4550","06/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",1,0,0
"4551","06/10/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"4552","07/10/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"4553","07/10/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",4,2,0
"4554","07/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",28,19,0
"4555","07/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",73,17,0
"4556","07/10/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"4557","07/10/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",1,0,0
"4558","07/10/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"4559","07/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",0,0,0
"4560","07/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,1,0
"4561","07/10/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",1,0,0
"4562","07/10/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",1,0,0
"4563","07/10/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",1,0,0
"4564","07/10/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",4,2,0
"4565","07/10/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"4566","07/10/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",1,0,0
"4567","07/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",39,15,0
"4568","07/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",47,9,0
"4569","07/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"4570","07/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"4571","07/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"4572","07/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",1,0,0
"4573","07/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",1,0,0
"4574","07/10/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"4575","08/10/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"4576","08/10/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",5,2,0
"4577","08/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",28,18,0
"4578","08/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",74,17,0
"4579","08/10/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"4580","08/10/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",1,0,0
"4581","08/10/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"4582","08/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",1,0,0
"4583","08/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,1,0
"4584","08/10/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",0,0,0
"4585","08/10/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",1,0,0
"4586","08/10/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",1,0,0
"4587","08/10/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",5,2,0
"4588","08/10/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"4589","08/10/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",0,0,0
"4590","08/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",37,18,0
"4591","08/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",42,9,0
"4592","08/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"4593","08/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,0
"4594","08/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",1,0,0
"4595","08/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",3,0,0
"4596","08/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",1,0,0
"4597","08/10/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"4598","09/10/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"4599","09/10/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",2,2,0
"4600","09/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",21,17,0
"4601","09/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",73,18,0
"4602","09/10/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"4603","09/10/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"4604","09/10/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"4605","09/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",2,0,0
"4606","09/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,1,0
"4607","09/10/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",1,0,0
"4608","09/10/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",0,0,0
"4609","09/10/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",1,0,0
"4610","09/10/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",6,2,0
"4611","09/10/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"4612","09/10/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",1,0,0
"4613","09/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",36,16,0
"4614","09/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",41,9,0
"4615","09/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"4616","09/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,1
"4617","09/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",0,0,0
"4618","09/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",2,0,0
"4619","09/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",2,0,0
"4620","09/10/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"4621","10/10/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"4622","10/10/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",1,2,0
"4623","10/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",22,16,0
"4624","10/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",76,18,0
"4625","10/10/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"4626","10/10/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"4627","10/10/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"4628","10/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",2,0,0
"4629","10/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,1,0
"4630","10/10/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",0,0,0
"4631","10/10/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",0,0,0
"4632","10/10/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",1,0,0
"4633","10/10/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",3,3,0
"4634","10/10/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"4635","10/10/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",1,0,0
"4636","10/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",36,18,0
"4637","10/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",45,8,0
"4638","10/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"4639","10/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,1
"4640","10/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",0,0,0
"4641","10/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",3,0,0
"4642","10/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",2,0,0
"4643","10/10/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"4644","11/10/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",0,0,0
"4645","11/10/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",3,2,0
"4646","11/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",24,14,0
"4647","11/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",81,17,0
"4648","11/10/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"4649","11/10/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",0,0,0
"4650","11/10/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"4651","11/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",2,0,0
"4652","11/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,1,0
"4653","11/10/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",1,0,0
"4654","11/10/2020","La Gomera","Santa Cruz de Tenerife","Hospital Nuestra Señora de Guadalupe",0,0,0
"4655","11/10/2020","La Palma","Santa Cruz de Tenerife","Hospital General de La Palma",1,0,0
"4656","11/10/2020","Lanzarote","Las Palmas","Hospital Dr. José Molina Orosa",4,3,0
"4657","11/10/2020","Lanzarote","Las Palmas","Hospiten Lanzarote (Clínicas del Sur S.U.L.)",0,0,0
"4658","11/10/2020","Tenerife","Santa Cruz de Tenerife","Clínica Parque, S.A.",1,0,0
"4659","11/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario de Canarias",37,18,0
"4660","11/10/2020","Tenerife","Santa Cruz de Tenerife","Complejo Hospitalario Universitario Nuestra Señora de Candelaria",47,9,0
"4661","11/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Costa Adeje",0,0,0
"4662","11/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital Quirón Tenerife",0,0,1
"4663","11/10/2020","Tenerife","Santa Cruz de Tenerife","Hospital San Juan de Dios",0,0,0
"4664","11/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Bellevue",9,0,0
"4665","11/10/2020","Tenerife","Santa Cruz de Tenerife","Hospiten Sur",2,0,0
"4666","11/10/2020","Tenerife","Santa Cruz de Tenerife","RAMBLA",0,0,0
"4667","12/10/2020","El Hierro","Santa Cruz de Tenerife","Hospital Insular Nuestra Señora de los Reyes",1,0,0
"4668","12/10/2020","Fuerteventura","Las Palmas","Hospital General de Fuerteventura",2,2,0
"4669","12/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario de Gran Canaria Dr. Negrín",25,14,0
"4670","12/10/2020","Gran Canaria","Las Palmas","Complejo Hospitalario Universitario Insular - Materno Infantil",82,16,0
"4671","12/10/2020","Gran Canaria","Las Palmas","Hospital Clínica Roca (Roca Gestión Hospitalaria)",0,0,0
"4672","12/10/2020","Gran Canaria","Las Palmas","Hospital Nuestra Señora del Perpetuo Socorro",1,0,0
"4673","12/10/2020","Gran Canaria","Las Palmas","Hospital Policlínico La Paloma, S.A.",0,0,0
"4674","12/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Las Palmas de Gran Canaria",2,0,0
"4675","12/10/2020","Gran Canaria","Las Palmas","Hospital San Roque Maspalomas",0,0,0
"4676","12/10/2020","Gran Canaria","Las Palmas","Vithas Hospital Santa Catalina",1,0,0
